Last Name, First Name, Middle Name,Suffix,Entity Name,Formatted Name,Attention,Address Line 1,Address Line 2,City,State,County,Mail Zip Code,Mail Zip Code + 4,License Type,Sub Category,License Number,License First Issue Date,License Last Renewed Date,License Expiration Date, License Status Description,Specialty,Title,Degree(s),Case Number,Program Action,Discipline Effective Date,Discipline Complete Date,
,,,,"A Summer Haven, LLC","A Summer Haven, LLC",,8153 S Old Hammer Ln,,Aurora,CO,Arapahoe,80016,2074,REG,,2000029643,02/09/2015,12/01/2015,11/30/2017,Expired,Fixed Location,,,,,,,
,,,,A Touch of Perfection,A Touch of Perfection,,4397 Airport Rd,,Colorado Springs,CO,El Paso,80916,0916,REG,,2244,06/13/2006,12/01/2009,11/30/2011,Expired,Fixed Location,,,2011-1012,CLS Stipulation,09/20/2010,09/20/2011,
,,,,A Visible Changes Salon,A Visible Changes Salon,,8133 WEST 94TH AVE.,,WESTMINSTER,CO,,80020,0020,REG,,250039451,05/06/1996,11/30/1998,11/30/1998,Expired,Fixed Location,,,,,,,
,,,,A Warm Glow,A Warm Glow,,4390 KIPLING ST,,WHEATRIDGE,CO,,80033,0033,REG,,230041558,06/26/1996,11/30/1998,11/30/1998,Expired,Fixed Location,,,,,,,
,,,,AbbySealsHair,AbbySealsHair,,8501 E Alameda Ave # 5-536,,Denver,CO,Denver,80230,6891,REG,,2000036627,05/01/2025,12/01/2025,11/30/2027,Active,,,,2025-2581,CLS Letter of Admonition,05/29/2025,,
,,,,Above All Salon,Above All Salon,,341 S Main St,,Elizabeth,CO,Elbert,80107,0107,REG,,4718,03/26/2012,03/26/2012,11/30/2013,Expired,Fixed Location,,,,,,,
,,,,Abu-shanab Barber Shop,Abu-shanab Barber Shop,,6855 S Havana St 650,,Boulder,CO,,80301,0301,REG,,2000035108,08/07/2023,08/07/2023,11/30/2025,Expired,,,,,,,,
,,,,Ace of Faces,Ace of Faces,,5580 W Florida Ave,,Lakewood,CO,Jefferson,80232,0232,REG,,3488,04/30/2009,12/01/2009,11/30/2011,Expired,Fixed Location,,,,,,,
,,,,Acrylic Nails By Susan,Acrylic Nails By Susan,,1775 LAUNA DRIVE,,MONTROSE,CO,,81401,1401,REG,,545,06/16/2003,06/16/2003,11/30/2004,Expired,Fixed Location,,,,,,,
,,,,303 Lash & Beauty LLC,303 Lash & Beauty LLC,,7800 W Jewell Ave,,Lakewood,CO,Jefferson,80232,6891,REG,,2000036229,12/05/2024,12/01/2025,11/30/2027,Active,,,,,,,,
,,,,4 You Barbershop Inc,4 You Barbershop Inc,,11211 E Colfax Ave,,Aurora,CO,Adams,80010,2515,REG,,2000036832,08/25/2025,08/25/2025,11/30/2027,Active,,,,2025-4786,CLS Letter of Admonition,09/19/2025,,
,,,,4 You Barbershop Inc,4 You Barbershop Inc,,11211 E Colfax Ave,,Aurora,CO,Adams,80010,2515,REG,,2000036832,08/25/2025,08/25/2025,11/30/2027,Active,,,,2025-5466,CLS Combined w/other case for action,09/19/2025,,
,,,,5th Ave Nail Salon,5th Ave Nail Salon,,1617 Wazee St  D,,Denver,CO,Denver,80202,0202,REG,,1437,12/20/2004,12/01/2005,11/30/2007,Expired,,,,2007-1536,CLS Stipulation,02/28/2007,02/28/2007,
,,,,7E Fit Spa of Colorado,7E Fit Spa of Colorado,,8966 W Bowles Ave Ste V,,Littleton,CO,Jefferson,80123,3454,REG,,2000030229,03/15/2016,03/15/2016,11/30/2017,Expired,Fixed Location,,,,,,,
,,,,8th Avenue Salon,8th Avenue Salon,,4340 E 8TH AVE,,DENVER,CO,,80220,0220,REG,,183043300,02/01/1977,08/30/2000,11/30/2000,Expired,Fixed Location,,,,,,,
,,,,91 East Salon & Spa,91 East Salon & Spa,,2861 W 120th Ave,,Westminster,CO,Adams,80234,0234,REG,,3384,02/19/2009,02/19/2009,11/30/2009,Expired,Fixed Location,,,,,,,
,,,,A Artistic Nail Salon,A Artistic Nail Salon,,3355 S WADSWORTH BLVD #F 105,,LAKEWOOD,CO,,80227,0227,REG,,210026080,05/18/1990,11/30/1998,11/30/1998,Expired,Fixed Location,,,,,,,
,,,,A Corporate Touch Life Spa,A Corporate Touch Life Spa,,1630 WELTON ST,SUITE 400,DENVER,CO,,80202,0202,REG,,182058493,03/06/1996,11/30/1998,11/30/1998,Expired,Fixed Location,,,,,,,
,,,,A Creative Touch,A Creative Touch,,710 Brassie Dr,,Grand Junction,CO,Mesa,81506,1506,REG,,90018695,02/27/2001,11/30/2002,11/30/2002,Expired,Fixed Location,,,,,,,
,,,,A Cut Above,A Cut Above,,3540 Evergreen Pkwy,,Evergreen,CO,Jefferson,80439,0439,REG,,2986,02/20/2008,02/20/2008,11/30/2009,Expired,Fixed Location,,,,,,,
,,,,A Good Hair Day Salon & Spa LLC,A Good Hair Day Salon & Spa LLC,,257 Johnstown Center Dr Ste 106,,Johnstown,CO,Weld,80534,0534,REG,,2749,08/13/2007,12/01/2019,11/30/2021,Expired,Fixed Location,,,,,,,
,,,,A Hot Mess Salon and Spa LLC,A Hot Mess Salon and Spa LLC,,2731 W 120th Ave,,Westminster,CO,,80234,2805,REG,,2000031029,08/02/2017,12/01/2025,11/30/2027,Active,Fixed Location,,,,,,,
,,,,"A Perfect 10" Hair & Nail Salon,"A Perfect 10" Hair & Nail Salon,,223 ADAMS STREET,,MONTE VISTA,CO,,81144,1144,REG,,463,04/10/2003,12/01/2004,11/30/2005,Expired,Fixed Location,,,,,,,
,,,,@Fabulic,@Fabulic,,430 Belleview Ste 104,,Crested Butte,CO,Gunnison,81224,8706,REG,,2000033488,10/06/2020,10/06/2020,11/30/2021,Expired,,,,,,,,
,,,,125 Fox and Jane Inc,125 Fox and Jane Inc,Brittany Jones,125 E Costilla St,,Colorado Springs,CO,,80903,2101,REG,,2000030308,05/10/2016,05/10/2016,11/30/2017,Expired,Fixed Location,,,,,,,
,,,,"2 Birds 1 Stone, LLC","2 Birds 1 Stone, LLC",,12424 Big Timber Dr,,Conifer,CO,Jefferson,80433,6410,REG,,2000031627,07/23/2018,12/01/2025,11/30/2027,Active,Fixed Location,,,,,,,
,,,,29th Ave Nail,29th Ave Nail,,7477 E 29th Pl,,Denver,CO,Denver,80238,2704,REG,,2000029179,03/21/2014,12/01/2025,11/30/2027,Active,Fixed Location,,,,,,,
,,,,2BR Salons LLC,2BR Salons LLC,,6236 Rookery Rd,,Fort Collins,CO,Larimer,80528,9476,REG,,2000035210,10/11/2023,12/01/2025,11/30/2027,Active,,,,,,,,
,,,,"2nd Avenue Hair Studio, LLC","2nd Avenue Hair Studio, LLC",,300 2nd Avenue #101,PO Box 158,Niwot,CO,Boulder,80544,0544,REG,,10031001,02/16/1996,12/01/2019,11/30/2021,Expired,,,,,,,,
,,,,3D Nails LLC,3D Nails LLC,,1950 S Holly St Unit 7,,Denver,CO,Denver,80222,4800,REG,,2000029114,02/24/2014,12/01/2019,11/30/2021,Voluntary Surrender,Fixed Location,,,2016-4982,CLS Combined w/other case for action,04/16/2018,04/16/2018,
,,,,3D Nails LLC,3D Nails LLC,,1950 S Holly St Unit 7,,Denver,CO,Denver,80222,4800,REG,,2000029114,02/24/2014,12/01/2019,11/30/2021,Voluntary Surrender,Fixed Location,,,2020-1633,CLS Voluntary Surrender/Relinquishment,03/20/2020,03/20/2020,
,,,,4HisGlory LLC,4HisGlory LLC,,2948 Council Tree Ave Ste 125,,Fort Collins,CO,Larimer,80525,6324,REG,,2000035129,08/22/2023,12/01/2025,11/30/2027,Active,,,,,,,,
,,,,5280 Nails & Lash,5280 Nails & Lash,,9580 Ridgegate Pkwy Ste B,,Lone Tree,CO,Douglas,80124,5398,REG,,2000031215,12/05/2017,12/01/2025,11/30/2027,Active,Fixed Location,,,,,,,
,,,,5th Street Barber Shop,5th Street Barber Shop,,480 W 7th St North,,Cheyenne Wells,CO,,80810,0810,REG,,2000028509,01/02/2013,12/01/2013,11/30/2015,Expired,,,,,,,,
,,,,719 Day Spa & Salon,719 Day Spa & Salon,,4276 N Academy Blvd,,Colorado Springs,CO,El Paso,80918,0918,REG,,1848,10/04/2005,10/04/2005,11/30/2007,Expired,Fixed Location,,,,,,,
,,,,88th Ave Salon & Studios,88th Ave Salon & Studios,Jeanie King,2158 E 88th Ave,,Thornton,CO,Adams,80229,5023,REG,,2000037061,12/19/2025,12/19/2025,11/30/2027,Active,,,,,,,,
,,,,A Haircut Joint,A Haircut Joint,,4405 W Colfax Ave,,Denver,CO,Denver,80204,1219,REG,,2000034600,09/19/2022,12/01/2025,11/30/2027,Active,,,,,,,,
,,,,A Kut Above,A Kut Above,,1821 E. Bridge St.,,Brighton,CO,Adams,80601,0601,REG,,50006120,10/22/1999,11/30/2000,11/30/2000,Expired,Fixed Location,,,,,,,
,,,,A Kut Above The Rest,A Kut Above The Rest,,2709 N Elizabeth St,,Pueblo,CO,Pueblo,81003,3643,REG,,2000036708,06/05/2025,12/01/2025,11/30/2027,Active,,,,,,,,
,,,,A Look Can Be Deceiving,A Look Can Be Deceiving,Michael Melott,5500 E Yale Ave Ste 400,,Denver,CO,Denver,80222,6930,REG,,2000028879,10/28/2013,12/01/2015,11/30/2017,Expired,Fixed Location,,,,,,,
,,,,A M & M Beauty & Barber,A M & M Beauty & Barber,,1417 N POTTER DRIVE #A,,COLORADO SPRINGS,CO,,80909,0909,REG,,120063787,02/10/1995,01/08/1997,01/08/1997,Expired,Fixed Location,,,,,,,
,,,,A Marva-Lous Kut,A Marva-Lous Kut,,"145 N. Mesa, Unit B",,Fruita,CO,Mesa,81521,1521,REG,,90017203,07/22/1994,12/01/2013,11/30/2015,Expired,Fixed Location,,,,,,,
,,,,A Moment Away,A Moment Away,,1709 Prairie Hill Dr,,Fort Collins,CO,Larimer,80528,5087,REG,,2000036223,12/05/2024,12/01/2025,11/30/2027,Active,,,,,,,,
,,,,A Nail Nook,A Nail Nook,,12147 HUDSON COURT,,THORNTON,CO,,80241,0241,REG,,140037688,03/08/1996,11/30/1998,11/30/1998,Expired,Fixed Location,,,,,,,
,,,,A Perfect 10 Nail Salon,A Perfect 10 Nail Salon,,1734 Sumac St,,Longmont,CO,Boulder,80501,0501,REG,,10029628,02/11/1998,02/28/1999,02/28/1999,Expired,Fixed Location,,,,,,,
,,,,A Permanent Solution,A Permanent Solution,,201 S. Parish,Box 485,Johnstown,CO,Weld,80534,0534,REG,,11022735,05/11/1995,02/28/1999,02/28/1999,Expired,Fixed Location,,,,,,,
,,,,a Remedy,a Remedy,,26030 Highway 74,,Kittredge,CO,,80457,0457,REG,,2000028592,03/13/2013,03/13/2013,11/30/2013,Expired,Fixed Location,,,,,,,
,,,,A Tailored Look,A Tailored Look,,5040 Plum Ave  Ste 3,,Sedalia,CO,Douglas,80135,0135,REG,,3087,05/07/2008,12/01/2009,11/30/2011,Expired,Fixed Location,,,,,,,
,,,,A Visible Changes Salon,A Visible Changes Salon,,8133 WEST 94TH AVE.,,WESTMINSTER,CO,,80020,0020,REG,,250039457,10/21/1997,12/01/2001,11/30/2003,Expired,Fixed Location,,,,,,,
,,,,a west nails and spa llc,a west nails and spa llc,,12306 W 64th Ave,,Arvada,CO,Jefferson,80004,4016,REG,,2000033421,09/08/2020,09/08/2020,11/30/2021,Expired,,,,,,,,
,,,,719 Revive Med Spa,719 Revive Med Spa,,2993 Broadmoor Valley Rd Ste 110,,Colorado Springs,CO,El Paso,80906,4471,REG,,2000034697,11/14/2022,12/01/2023,11/30/2025,Expired,,,,,,,,
,,,,"7E Fit Spa Highlands Ranch, LLC","7E Fit Spa Highlands Ranch, LLC",,311 E County Line Rd Unit A13,,Littleton,CO,Arapahoe,80122,8103,REG,,2000028932,11/26/2013,11/26/2013,11/30/2015,Expired,Fixed Location,,,,,,,
,,,,9 Barber Shop,9 Barber Shop,,509 Security Blvd,,Colorado Springs,CO,El Paso,80911,1729,REG,,2000029285,06/11/2014,06/11/2014,11/30/2015,Expired,Fixed Location,,,,,,,
,,,,90 Degree Hair Studio LLC,90 Degree Hair Studio LLC,,5820 Flintridge Dr,,Colorado Springs,CO,El Paso,80918,1843,REG,,2000036287,12/16/2024,12/01/2025,11/30/2027,Active,,,,,,,,
,,,,A + Barber,A + Barber,,8533 Church Ranch Blvd,,Westminster,CO,,80021,0021,REG,,2000031497,04/26/2018,12/01/2025,11/30/2027,Active,Fixed Location,,,,,,,
,,,,A Better Choice Nail Designers,A Better Choice Nail Designers,,"4455 SO BROADWAY, #10",,ENGLEWOOD,CO,,80110,0110,REG,,190012272,08/24/1995,11/30/1998,11/30/1998,Expired,Fixed Location,,,,,,,
,,,,A Classic Cut Hair and Tanning,A Classic Cut Hair and Tanning,,2932 Parker St,,Colorado Springs,CO,El Paso,80907,0907,REG,,120063290,05/06/2002,12/01/2005,11/30/2007,Expired,Fixed Location,,,,,,,
,,,,A Country Club Villa,A Country Club Villa,,3205 LESLIE DR,,COLORADO SPRINGS,CO,,80909,0909,REG,,120062460,11/14/2001,12/01/2003,11/30/2005,Expired,Fixed Location,,,,,,,
,,,,A Cut About,A Cut About,,2529 BROADWAY,,BOULDER,CO,,80302,0302,REG,,260005280,11/27/1978,11/30/1998,11/30/1998,Expired,Fixed Location,,,,,,,
,,,,A Cut Above,A Cut Above,,737 HORIZON DRIVE SUITE 109,,GRAND JUNCTION,CO,,81506,1506,REG,,90019171,08/26/1994,11/30/2000,11/30/2000,Expired,Fixed Location,,,,,,,
,,,,A Cut Above,A Cut Above,,5550 S Parker Rd Ste 8,,Aurora,CO,Arapahoe,80015,1111,REG,,2000034786,01/05/2023,01/05/2023,11/30/2023,Expired,,,,,,,,
,,,,A Do Salon,A Do Salon,,"625 S Lincoln, Suite 103",,Steamboat Springs,CO,Routt,80487,0487,REG,,1112,04/09/2004,02/28/2006,11/30/2007,Expired,Fixed Location,,,,,,,
,,,,A Flair For Hair,A Flair For Hair,,11640 Cranston,,Falcon,CO,El Paso,80831,0831,REG,,1136,05/03/2004,12/01/2005,11/30/2007,Expired,Fixed Location,,,,,,,
,,,,A Good Hair Day,A Good Hair Day,,10092 Lee Street,,Broomfield,CO,Broomfield,80021,0021,REG,,2243,06/13/2006,12/01/2007,11/30/2009,Expired,Fixed Location,,,,,,,
,,,,A Perfect 10,A Perfect 10,,607 N Main St,,Pueblo,CO,Pueblo,81003,3126,REG,,50067152,10/02/1995,11/30/1998,11/30/1998,Expired,Fixed Location,,,,,,,
,,,,A Shear Edge,A Shear Edge,,213 Main St,PO Box 442,Wiggins,CO,Morgan,80654,0654,REG,,20041950,07/31/2001,11/30/2002,11/30/2002,Expired,,,,,,,,
,,,,"A Silver Nail Chalet, Inc","A Silver Nail Chalet, Inc",,805 DUDLEY STREET,,LAKEWOOD,CO,,80215,0215,REG,,210025172,02/09/1999,12/01/2004,11/30/2005,Expired,Fixed Location,,,,,,,
,,,,A Studio Eclipse,A Studio Eclipse,,7148 E County Line Rd Ste 19,,Highlands Ranch,CO,Douglas,80126,3910,REG,,3607,08/21/2009,08/21/2009,11/30/2011,Expired,Fixed Location,,,,,,,
,,,,A Stylin' Studio Ltd,A Stylin' Studio Ltd,,330 E 4TH ST,,LOVELAND,CO,,80537,0537,REG,,10029865,03/19/1997,12/05/2000,12/05/2000,Expired,Fixed Location,,,,,,,
,,,,A Touch of Ivory's Beauty Lounge,A Touch of Ivory's Beauty Lounge,,2306 E Platte Ave Unit F,,Colorado Springs,CO,El Paso,80902,0902,REG,,4722,03/30/2012,03/30/2012,11/30/2013,Expired,Fixed Location,,,,,,,
,,,,A Touch of The Master's Hands Hair Salon,A Touch of The Master's Hands Hair Salon,,120 Bunyan Ave,,Berthoud,CO,Larimer,80513,0513,REG,,2305,08/10/2006,08/10/2006,11/30/2007,Expired,Fixed Location,,,,,,,
,,,,A Vision Salon And Spa Services,A Vision Salon And Spa Services,,530 VALLEY DRIVE,,CASTLE ROCK,CO,,80104,0104,REG,,443,03/27/2003,12/01/2005,11/30/2007,Expired,Fixed Location,,,,,,,
,,,,A Warm Glow,A Warm Glow,,4390 KIPLING ST,,WHEATRIDGE,CO,,80033,0033,REG,,230041725,07/10/1986,11/30/1998,11/30/1998,Expired,Fixed Location,,,,,,,
,,,,A-1 Hair Salon,A-1 Hair Salon,,2819 West St,,Pueblo,CO,Pueblo,81003,1003,REG,,4081,09/27/2010,09/27/2010,11/30/2011,Expired,Fixed Location,,,,,,,
,,,,AbbiLashLLC,AbbiLashLLC,,1777 S Bellaire St Ste 123,,Denver,CO,Denver,80222,4310,REG,,2000034174,11/30/2021,12/01/2023,11/30/2025,Expired,,,,,,,,
,,,,Above Ground LoDo LLC,Above Ground LoDo LLC,,1740 Blake St,,Denver,CO,Denver,80202,1226,REG,,2000033478,09/30/2020,12/01/2025,11/30/2027,Active,,,,,,,,
,,,,Above The Rest,Above The Rest,,10210 W 26th Ste 10,,Lakewood,CO,Jefferson,80215,0215,REG,,210024261,06/15/1990,12/01/2003,11/30/2005,Expired,Fixed Location,,,2021-649,CLS Cease & Desist Order,03/23/2021,,
,,,,Abracadabra,Abracadabra,,2417 Sandridge Ct.,,Grand Junction,CO,Mesa,81503,1503,REG,,90019365,06/09/2000,11/30/2002,11/30/2002,Expired,Fixed Location,,,,,,,
,,,,"Acuity Massage & Advanced Skin Care, LLC","Acuity Massage & Advanced Skin Care, LLC",,359 Plateau Dr,,Grand Junction,CO,Mesa,81507,1619,REG,,2000031887,10/29/2018,10/29/2018,11/30/2019,Expired,Fixed Location,,,,,,,
,,,,"Acuity Massage & Advanced Skin Care, LLC","Acuity Massage & Advanced Skin Care, LLC",,359 Plateau Dr,,Grand Junction,CO,Mesa,81507,1619,REG,,2000033122,05/18/2020,12/01/2025,11/30/2027,Active,Fixed Location,,,,,,,
,,,,"Acute Angle Hair Design, Llc.","Acute Angle Hair Design, Llc.",,3480 S. GALENA ST. UNIT B,,DENVER,CO,,80231,0231,REG,,181052156,03/16/2000,12/01/2007,11/30/2009,Expired,Fixed Location,,,,,,,
,,,,"Adagio Skin Care & Waxing Studio, LLC","Adagio Skin Care & Waxing Studio, LLC",,5191 W 112th Ave,,Westminster,CO,Adams,80031,2111,REG,,2000036037,11/13/2024,12/01/2025,11/30/2027,Active,,,,,,,,
,,,,"Addictive Salon and Clothing, LLC","Addictive Salon and Clothing, LLC",,510 28 3/4 Rd,,Grand Junction,CO,Mesa,81501,1501,REG,,4223,02/25/2011,12/01/2015,11/30/2017,Expired,Fixed Location,,,,,,,
,,,,Adele Behne,Adele Behne,,2238 E Pikes Peak Ave,,Colorado Springs,CO,El Paso,80909,0909,REG,,120063500,04/01/1977,12/01/2005,11/30/2007,Expired,Fixed Location,,,,,,,
,,,,Adorn Styling Center,Adorn Styling Center,,3901 E 112TH AVE #B,,THORNTON,CO,,80233,0233,REG,,140037475,01/10/2002,12/01/2013,11/30/2015,Expired,Fixed Location,,,2005-1721,CLS Cease & Desist Order,11/30/2004,,
,,,,Advanced Aesthetics,Advanced Aesthetics,,"153 W Jefferson Ave, Box 428",,Hayden,CO,Routt,81639,1639,REG,,2538,02/22/2007,12/01/2007,11/30/2009,Expired,Fixed Location,,,,,,,
,,,,Aesthetically Yours,Aesthetically Yours,,35654 Cherokee Trl,,Elizabeth,CO,Elbert,80107,0107,REG,,3447,04/15/2009,04/15/2009,11/30/2009,Expired,Fixed Location,,,,,,,
,,,,Aesthetics On The Go,Aesthetics On The Go,,7610 W 5th St #201,,Lakewood,CO,Jefferson,80226,0226,REG,,210023963,02/17/1998,04/10/2000,04/10/2000,Expired,Fixed Location,,,,,,,
,,,,Affordable Cuts,Affordable Cuts,,459 W 84th Ave,,Thornton,CO,Denver,80260,0260,REG,,140037300,05/01/1977,01/02/2007,11/30/2007,Expired,,,,,,,,
,,,,Affordable Cuts,Affordable Cuts,,300 N Townsend Ave,,Montrose,CO,,81401,3554,REG,,2000031519,04/27/2018,12/01/2019,11/30/2021,Expired,Fixed Location,,,,,,,
,,,,Affordable Styles,Affordable Styles,,104 E RIO BLANCO AVE,,RANGELY,CO,,81648,1648,REG,,100034446,02/07/1995,12/01/2001,11/30/2003,Expired,Fixed Location,,,,,,,
,,,,8th St. Salon Llc,8th St. Salon Llc,,1980 8TH ST,,BOULDER,CO,,80302,0302,REG,,260004541,08/06/1999,12/01/2005,11/30/2007,Expired,Fixed Location,,,,,,,
,,,,A & B Nails,A & B Nails,,7800 WEST JEWELL,,LAKEWOOD,CO,,80232,0232,REG,,210025376,01/17/1996,11/30/1998,11/30/1998,Expired,Fixed Location,,,,,,,
,,,,A Beautiful You,A Beautiful You,,105 Edwards Village Blvd Ste C-207,,Edwards,CO,Eagle,81632,9917,REG,,2000028524,01/17/2013,12/01/2025,11/30/2027,Active,Fixed Location,,,,,,,
,,,,A Cut Above,A Cut Above,,1312 RAINBOW BLVD,SUITE #3,SALIDA,CO,,81201,1201,REG,,60035365,12/17/1990,11/30/1998,11/30/1998,Expired,Fixed Location,,,,,,,
,,,,A Cut Above,A Cut Above,,685 Main St.,PO Box 1412,Meeker,CO,Rio Blanco,81641,1641,REG,,100031270,07/27/1980,12/01/2013,08/23/2014,Expired,,,,,,,,
,,,,A Cut Above Beauty Salon,A Cut Above Beauty Salon,,1531 ROSE AVENUE,,BURLINGTON,CO,,80807,0807,REG,,30006941,02/13/1989,11/30/1998,11/30/1998,Expired,Fixed Location,,,,,,,
,,,,A Cut Above Hair Studio,A Cut Above Hair Studio,,8722 B County Rd 1,,Florissant,CO,Teller,80816,0816,REG,,2558,03/06/2007,12/01/2007,11/30/2009,Expired,Fixed Location,,,,,,,
,,,,A Cut or Tease,A Cut or Tease,,6155 S Main St Ste 101,,Aurora,CO,Arapahoe,80016,5363,REG,,2000029002,12/17/2013,12/17/2013,11/30/2015,Expired,Fixed Location,,,,,,,
,,,,A Fresh Cut,A Fresh Cut,,9236 US Highway 50,,Howard,CO,Fremont,81233,9548,REG,,2000034483,06/24/2022,12/01/2025,11/30/2027,Active,,,,,,,,
,,,,A Head Of Class Barbershop LLC,A Head Of Class Barbershop LLC,,2214 Academy Pl,,Colorado Springs,CO,,80909,1602,REG,,2000031490,04/26/2018,12/01/2019,11/30/2021,Expired,Fixed Location,,,2020-6000,CLS Letter of Admonition,10/29/2020,10/29/2020,
,,,,A Head Of Our Time,A Head Of Our Time,,3030 E 2ND AVE #205,,DENVER,CO,,80206,0206,REG,,182042978,01/20/1976,02/12/1997,02/12/1997,Expired,Fixed Location,,,1995-1695000430,CLS Stipulation,08/28/1997,08/28/1997,
,,,,A Laporte Salon,A Laporte Salon,,PO Box 200030,,Evans,CO,Larimer,80620,0620,REG,,10026804,08/06/1997,12/01/2011,11/30/2013,Expired,Fixed Location,,,,,,,
,,,,A Perfect 10,A Perfect 10,,607 N Main St,,Pueblo,CO,Pueblo,81003,3126,REG,,50067149,03/25/1999,12/01/2011,11/30/2013,Expired,Fixed Location,,,,,,,
,,,,A Pilar's Salon Inc.,A Pilar's Salon Inc.,,2922 W JEWELL AVE,,DENVER,CO,,80219,0219,REG,,181053651,02/28/1996,11/30/1998,11/30/1998,Expired,Fixed Location,,,,,,,
,,,,A Great Image,A Great Image,,2692 HWY 50,SUITE I,GRAND JUNCTION,CO,,81503,1503,REG,,90019146,01/09/1991,11/30/1998,11/30/1998,Expired,Fixed Location,,,,,,,
,,,,A Hair Parlor,A Hair Parlor,,3320 E. 96th Pl,,Thornton,CO,Adams,80229,0229,REG,,140037443,08/09/1999,11/30/2001,11/30/2001,Expired,Fixed Location,,,,,,,
,,,,A Lil' Curl Beauty Salon,A Lil' Curl Beauty Salon,,1212 W Colorado Ave,,Colorado Springs,CO,El Paso,80904,0904,REG,,120061003,08/24/1999,12/01/2003,11/30/2005,Expired,,,,,,,,
,,,,A Personal Touch Hair Designs,A Personal Touch Hair Designs,,1623 Jetwing Drive,,Colorado Springs,CO,El Paso,80916,0916,REG,,120062246,02/09/1999,12/01/2003,11/30/2005,Expired,Fixed Location,,,,,,,
,,,,A Sanctuary Spa,A Sanctuary Spa,,1312 Grand Ave,,Glenwood Springs,CO,Garfield,81601,3806,REG,,710,10/01/2003,03/09/2026,11/30/2027,Active,Fixed Location,,,,,,,
,,,,A Second Glance at Genvieve's,A Second Glance at Genvieve's,,811 Sidney,,Sterling,CO,Logan,80751,0751,REG,,3921,05/12/2010,12/01/2013,11/30/2015,Expired,Fixed Location,,,,,,,
,,,,A Skin and Body Care by Romina,A Skin and Body Care by Romina,,1660 Race St 2nd Flr,,Denver,CO,,80206,0206,REG,,2000028711,05/23/2013,05/23/2013,11/30/2013,Expired,,,,,,,,
,,,,A Splash Of Color Tan & Nails,A Splash Of Color Tan & Nails,,10815 W JEWELL AVE UNIT N,,LAKEWOOD,CO,,80232,0232,REG,,210025412,06/16/1980,11/30/1998,11/30/1998,Expired,Fixed Location,,,,,,,
,,,,A Touch of Paradise Spa,A Touch of Paradise Spa,,4900 Iris St,,Wheat Ridge,CO,Jefferson,80033,0033,REG,,1137,05/03/2004,03/10/2006,11/30/2007,Expired,Fixed Location,,,,,,,
,,,,A Touch of Sol Salon & Day Spa,A Touch of Sol Salon & Day Spa,,9053 Harlan St,,Westminster,CO,Denver,80260,0260,REG,,1307,09/22/2004,09/22/2004,11/30/2005,Expired,Fixed Location,,,,,,,
,,,,A-1 Barber Shop,A-1 Barber Shop,,2412 E Boulder St,,Colorado Springs,CO,El Paso,80909,0909,REG,,120059960,09/01/1977,12/01/2004,11/30/2005,Expired,,,,,,,,
,,,,A. La Mode,A. La Mode,,1842 S Parker Rd,,Denver,CO,Denver,80231,0231,REG,,4476,08/30/2011,08/30/2011,11/30/2013,Expired,Fixed Location,,,,,,,
,,,,AAA LLC,AAA LLC,,457 Wadsworth Blvd Ste B,,Lakewood,CO,Jefferson,80226,1535,REG,,2000036656,05/08/2025,05/08/2025,11/30/2025,Expired,,,,,,,,
,,,,Abello Studio LLC,Abello Studio LLC,,5220 Wadsworth Byp Unit J,,Arvada,CO,Jefferson,80002,3749,REG,,2000029586,12/22/2014,12/22/2014,11/30/2015,Expired,Fixed Location,,,,,,,
,,,,Abracadabra Beauty Inc,Abracadabra Beauty Inc,,2350 Bow Sid Dr,,Fort Collins,CO,Larimer,80524,0524,REG,,3253,09/17/2008,09/17/2008,11/30/2009,Expired,Fixed Location,,,,,,,
,,,,"Academy of Cosmetology Arts, LLC","Academy of Cosmetology Arts, LLC",,4201 E Yale Ave Ste B135,Ste B135,Denver,CO,Denver,80222,6583,REG,,543,06/11/2003,12/01/2025,11/30/2027,Active,Fixed Location,,,,,,,
,,,,Accent Cuts,Accent Cuts,,411 N 12TH,,LAMAR,CO,,81052,1052,REG,,40026362,05/10/1993,11/30/2001,11/30/2001,Expired,Fixed Location,,,,,,,
,,,,Accent On Nails Etc.,Accent On Nails Etc.,,COLORADO BUILDING,1615 CALIFORNIA STREET #312,DENVER,CO,,80202,0202,REG,,182047630,10/02/1989,11/30/1998,11/30/1998,Expired,Fixed Location,,,,,,,
,,,,Accents Salon,Accents Salon,,76 A SO SIERRA MADRE,,COLORADO SPRINGS,CO,,80903,0903,REG,,120064040,08/01/1977,11/30/1998,11/30/1998,Expired,Fixed Location,,,,,,,
,,,,Accents-A Salon,Accents-A Salon,,3564 N ACADEMY BLVD,,COLORADO SPRINGS,CO,,80909,0909,REG,,120050166,10/22/1993,11/30/1998,11/30/1998,Expired,Fixed Location,,,,,,,
,,,,Acrylics Plus,Acrylics Plus,,9256 WEST 100 CIRCLE,,WESTMINSTER,CO,,80021,0021,REG,,250039449,06/11/1997,11/30/2000,11/30/2000,Expired,Fixed Location,,,,,,,
,,,,Adam And Eve Styling Salon,Adam And Eve Styling Salon,,2867 17TH AVENUE,,GREELEY,CO,,80631,0631,REG,,11020845,02/24/1981,11/30/1998,11/30/1998,Expired,Fixed Location,,,,,,,
